OrderID,CustomerName,Gender,Email,Phone,Product,Category,SubCategory,Quantity,UnitPrice,Total revenue,TotalAmount,OrderDate,ShipDate,Region,PaymentMode,City,State
ORD103047,Angel  Rao,Male,lee.12@example.com,9173930207,Tandoori Chicken,Food,Main,6,389.42,778.84,2336.52,06-10-2025,02-08-2274,North,Online,Lucknow,Uttar Pradesh
ORD103873,Cameron Khan Jr,Male,jordan.12@outlook.com,Not Found,Chocolate Cake,Desert,Cake,3,1110.52,4442.08,3331.56,29-12-2022,13-03-2026,East,Card,Pune,Maharashtra
ORD103270,Casey sharma,Female,skyler.@hotmail.com,8577023554,Chocolate Cake,Desert,Cake,3,292.71,878.13,878.13,27-12-2025,31-01-2027,North,Cash,Chennai ,Tamil Nadu
ORD104869,sasha Joshi,Female,rowan.@example.com,73393,Mango Smoothie ,Beverages,Smoothie,2,973.21,1946.42,1946.42,07-04-2027,22-09-2025,North,Online,Nagpur,Maharashtra
ORD103768,lee Kulkarni,Male,rowan.@example.com,8448185586 ext 448,Coke 500Ml ,Beverages,Soft Drink,4,749.42,2248.26,2997.68,26-04-2025,14-07-2023,North,Online,Bengaluru ,Karnataka 
ORD102475,Jesse Joshi,Male,casey.@company.co,8729669882,Coke 500Ml,Beverages,Soft Drink,4,533.29,2666.45,2133.16,21-11-2025,05-06-2024,South,Online,Kolkata,West Bengal
ORD100778,cameron Agarwal,Female,jesse.12@outlook.com,+91 7114920300,Margherita Pizza,Food,Pizza,3,929.06,4645.3,2787.18,01-09-2026,19-01-2024,West,Online,Delhi,Delhi
ORD102142,Rowan  Chaudhary,Unknown,quinn.@gmail.com,7253157721 ext 401,Pepperoni Pizza,Food,Pizza,6,96.59,289.77,579.54,20-05-2024,06-04-2023,South,Online,Hyderabad,Telangana
ORD103991,Jesse patel Jr,Female,casey.12@company.co,+91 6328836517,Margherita Pizza,Food,Pizza,4,852.31,852.31,3409.24,12-12-2026,30-06-2023,North,Online,Bengaluru,Karnataka
ORD103982,Jordan  Kulkarni,Unknown,avery62@company.co,Not Found,Veg Burger,Food,Burger,6,845.52,4227.6,5073.12,20-05-2026,10-05-2025,West,Cash,Delhi ,Delhi
ORD100826,sasha Kapoor,Non-Binary,kris.x@mailinator.com,(880) 8047746,Espresso,Beverages,Coffee,5,567.56,1702.68,2837.8,28-08-2023,26-02-2025,East,Cash,Kolkata,West Bengal
ORD101265,Lee  Khan,Male,charlie.x@example.com,-7386919139,Paneer Wrap,Food,Wrap,2,1144.97,4579.88,2289.94,19-06-2023,01-09-2272,North,Cash,Pune ,Maharashtra
ORD100197,Jordan  Agarwal,Male,quinn.12@outlook.com,8846855498,Butter Naan,Food,Bread,6,719.32,719.32,4315.92,12-09-2023,18-11-2024,Centar,Card,Delh1,Delhi 
ORD102259,Skyler Iyer,Female,morgan.@mailinator.com,-6528777187,Cheese Fries ,Food,Sides,4,352.17,704.34,1408.68,13-11-2023,10-09-2197,Centar,UPI,Chennai,Tamil Nadu
ORD104573,ROWAN Nath,Male,parker@company.co,-8865019249,Latte,Beverages,Coffee,4,237.64,1425.84,950.56,30-04-2027,05-06-2022,South,Cash,Delh1,Delhi 
ORD101797,Rowan iyer,Female,sasha.x@gmail.com,7776483509,Coke 500Ml,Beverages,Soft Drink,1,128.57,642.85,128.57,22-02-2025,25-10-2023,East,Cash,Jaipur,Rajasthan
ORD103251,casey Bose,Female,angel.12@hotmail.com,8094546677,Tandoori Chicken,Food,Main,5,826.21,826.21,4131.05,16-07-2025,20-05-2024,North,Online,Pune,Maharashtra
ORD103090,Jesse singh,Male,taylor37@company.co,79486,Chicken Burger ,Food,Burger,6,278.98,836.94,1673.88, null,null,South,Online,Chennai,Tamil Nadu
ORD100683,QUINN Joshi Jr,Male,drew.x@yahoo.com,-7916193948,Veg Burger ,Food,Burger,5,869.86,2609.58,4349.3,07-08-2024,30-07-2025,North,Card,Chenna1,Tamil Nadu
ORD101522,Casey  Agarwal,Male,angel.@mailinator.com,-9650150895,Latte,Beverages,Coffee,2,601.17,3607.02,1202.34,18-06-2023,07-03-2023,South,Card,Kolkata,West Bengal 
ORD101247,AVERY Iyer,Unknown,sam.@hotmail.com,9053079468,Coke 500Ml,Beverages,Soft Drink,3,1176.68,3530.04,3530.04,20-09-2027,11-07-2026,West,Online,Nagpur,Maharashtra
ORD102576,Kris Verma,Female,drew.x@example.com,8009216805 ext 861,Chicken Burger,Food,Burger,5,659.63,659.63,3298.15,15-02-2026,11-12-2023,West,Online,Kolkata,West Bengal
ORD104261,CHARLIE Shah,Male,angel.12@hotmail.com,9316980767 ext 612,Margherita Pizza,Food,Pizza,5,774.26,774.26,3871.3,25-11-2025,27-05-2026,East,Online,Ahmedabad,Gujarat
ORD103674,Quinn  Sharma,Unknown,taylor@yahoo.com,+91 8752074916,Paneer Wrap,Food,Wrap,1,1023.48,4093.92,1023.48,19-12-2026,13-06-2026,South,Card,Lucknow,Uttar Pradesh
ORD103887,MORGAN Singh,Unknown,alex.@mailinator.com,-8094507951,Veg Burger,Food,Burger,1,177.28,177.28,177.28,22-01-2025,19-11-2024,South,Online,Ahmedabad,Gujarat
ORD100485,Parker  Shah,Female,morgan.x@mailinator.com,69641,Margherita Pizza,Food,Pizza,6,837.79,5026.74,5026.74,21-12-2023,03-06-2022,North,UPI,Chenna1,Tamil Nadu
ORD100777,sasha Iyer,Female,morgan.@outlook.com,-7796167320,Orange Juice ,Beverages,Juice,2,525.6,2628,1051.2,20-05-2026,12-03-2027,East,Online,Mumbai,Maharashtra
ORD102970,ANGEL Verma,Female,riley.12@mailinator.com,-5623687549,Orange Juice,Beverages,Juice,4,431.82,863.64,1727.28,20-01-2026,15-02-2024,North,Online,Bengaluru,Karnataka
ORD102696,Taylor  Agarwal,Male,alex.12@example.com,60228,Butter Naan,Food,Bread,3,875.32,3501.28,2625.96,26-04-2024,26-03-2026,East,Online,Pune,Maharashtra 
ORD100162,DREW Kulkarni,Unknown,parker.x@outlook.com,(696) 6927668,Tandoori Chicken,Food,Main,2,588.82,3532.92,1177.64,19-02-2026,11-07-2182,West,Cash,Kolkata,West Bengal
ORD101077,Angel  Gupta,Unknown,drew.12@example.com,7589568675,Cheese Fries,Food,Sides,3,411.51,2057.55,1234.53,01-02-2025,13-06-2024,Centar,Cash,Kolkata,West Bengal 
ORD102074,Sam kulkarni,Female,Not Found,97940,Mango Smoothie,Beverages,Smoothie,5,1075.51,3226.53,5377.55,02-12-2024,08-02-2026,Centar,Cash,Nagpur,Maharashtra
ORD101570,DREW Sharma,Female,lee.12@outlook.com,9842195206 ext 976,Veg Burger,Food,Burger,5,1119.29,6715.74,5596.45,24-06-2026,14-06-2024,North,Online,Pune ,Maharashtra
ORD101546,Angel  Agarwal,Female,rowan.@yahoo.com,9157531471,Margherita Pizza ,Food,Pizza,3,937.47,4687.35,2812.41,04-04-2025,12-02-2024,North,Cash,Nagpur ,Maharashtra
ORD101116,taylor Singh,Unknown,riley@outlook.com,-3378551834,Garlic Bread,Food,Sides,1,570.31,1140.62,570.31,18-05-2023,20-11-2025,East,Cash,Ahmedabad,Gujarat
ORD101367,Alex Nath,Male,kai.x@gmail.com,Not Found,Mango Smoothie,Beverages,Smoothie,5,455.85,2735.1,2279.25, null,null,West,Cash,Pune,Maharashtra
ORD101332,morgan Chaudhary,Non-Binary,casey.x@yahoo.com,7721911104 ext 317,Orange Juice,Beverages,Juice,3,1022.96,3068.88,3068.88,27-02-2024,05-01-2025,South,Online,Nagpur ,Maharashtra
ORD104502,MORGAN Singh Jr,Male,angel.12@hotmail.com,-6651479968,Margherita Pizza,Food,Pizza,4,133.53,667.65,534.12,16-07-2022,03-12-2026,West,Online,Kolkata ,West Bengal
ORD100368,Riley sharma,Female,charlie.x@hotmail.com,6838595359,Butter Naan,Food,Bread,1,78.56,235.68,78.56,22-01-2025,02-09-2194,North,Cash,Nagpur,Maharashtra
ORD102117,Alex  Bose,Female,cameron.x@hotmail.com,6782980817 ext 219,Pepperoni Pizza,Food,Pizza,2,339.49,1018.47,678.98, null,21-11-2023,East,Cash,Chenna1,Tamil Nadu
ORD103614,Parker kapoor,Non-Binary,angel.12@yahoo.com,-7938750240,Butter Naan,Food,Bread,6,90.06,360.24,540.36,06-02-2023,26-09-2023,Centar,Cash,Jaipur,Rajasthan
ORD104630,drew Joshi,Non-Binary,kris.12@outlook.com,+91 8036317449,Mango Smoothie,Beverages,Smoothie,5,808.73,4043.65,4043.65,15-10-2024,21-07-2022,Centar,Online,Hyderabad,Telangana
ORD104376,Angel Mehta,Female,charlie.12@mailinator.com,64396,Coke 500Ml,Beverages,Soft Drink,1,1046.43,4185.72,1046.43,01-01-2026,09-07-2025,East,Online,Chennai,Tamil Nadu
ORD103815,Lee Bose,Female,parker@gmail.com,-7570550225,Butter Naan,Food,Bread,3,559.74,2238.96,1679.22,23-10-2024,29-05-2024,North,Online,Mumbai,Maharashtra
ORD100179,Rowan Chaudhary,Male,sam@hotmail.com,78961,Tandoori Chicken ,Food,Main,3,857.36,4286.8,2572.08,20-12-2022,28-07-2022,North,Online,Hyderabad,Telangana
ORD100476,Riley Nath,Male,avery.12@example.com,8166158846,Garlic Bread,Food,Sides,6,351.03,1755.15,2106.18,28-11-2027,19-07-2025,Centar,Online,Kolkata,West Bengal 
ORD104292,Kai  Khan,Male,avery.@yahoo.com,+91 8372905531,Garlic Bread ,Food,Sides,3,307.32,1843.92,921.96,13-10-2025,11-11-2269,North,UPI,Pune ,Maharashtra
ORD102083,casey Kapoor,Female,jamie.@outlook.com,-9811733996,Garlic Bread ,Food,Sides,1,875.88,3503.52,875.88,26-09-2024,06-04-2025,East,Online,Ahmedabad,Gujarat
ORD101919,angel Verma,Female,sasha.12@company.co,9833357897 ext 877,Pepperoni Pizza,Food,Pizza,1,407,814,407,05-03-2024,18-07-2025,East,Online,Delh1,Delhi
ORD104597,charlie Dutta,Female,parker.@company.co,6289755033 ext 389,Orange Juice,Beverages,Juice,4,922,4610,3688,13-01-2024,03-03-2024,South,Online,Mumbai,Maharashtra
ORD100129,Cameron  Shah Jr,Female,Not Found,8910426964,Chocolate Cake,Desert,Cake,1,309.33,1855.98,309.33, null,21-03-2024,South,Cash,Bengaluru,Karnataka 
ORD104097,angel Agarwal,Male,taylor.@gmail.com,(833) 3579938,Latte ,Beverages,Coffee,6,99.29,595.74,595.74,02-12-2024,13-07-2023,South,Online,Hyderabad,Telangana
ORD103673,kris Dutta,Male,alexgmail.com,(844) 5425852,Tandoori Chicken,Food,Main,5,1030.29,1030.29,5151.45,25-01-2026,29-11-2022,South,Card,Mumbai ,Maharashtra
ORD100756,CHARLIE Shah,Unknown,harper.@yahoo.com,70362,Garlic Bread ,Food,Sides,2,610.19,610.19,1220.38,18-11-2022,08-05-2026,South,Online,Chennai ,Tamil Nadu
ORD103117,PARKER Rao,Male,jamie@.com,(762) 4968102,Espresso,Beverages,Coffee,4,917.76,3671.04,3671.04,02-08-2024,30-04-2026,Centar,Online,Hyderabad,Telangana
ORD104655,Sam kulkarni,Unknown,morgan.@yahoo.com,-9617880198,Pepperoni Pizza,Food,Pizza,6,979.43,2938.29,5876.58,27-05-2027,13-07-2024,North,Online,Mumbai ,Maharashtra
ORD101611,Avery Desai,Non-Binary,sasha.@company.co,80336,Chicken Burger,Food,Burger,5,845.58,845.58,4227.9,09-04-2024,10-02-2024,West,Cash,Chennai,Tamil Nadu
ORD103067,AVERY Khan,Non-Binary,drew.@example.com,91496,Tandoori Chicken,Food,Main,3,673.84,2021.52,2021.52,20-02-2024,15-06-2023,North,UPI,Nagpur,Maharashtra 
ORD102539,JAMIE Chaudhary,Non-Binary,quinn.@hotmail.com,Not Found,Chocolate Cake,Desert,Cake,6,259.4,1297,1556.4, null,05-06-2192,North,Online,Chenna1,Tamil Nadu
ORD102131,sasha Bose,Male,charlie.@company.co,-4636620153,Espresso,Beverages,Coffee,5,197.91,197.91,989.55,03-08-2026,null,North,Online,Nagpur,Maharashtra
ORD104653,Parker  Desai,Non-Binary,harper.@hotmail.com,8587439758 ext 876,Chocolate Cake,Desert,Cake,2,119.9,239.8,239.8,25-02-2024,24-08-2024,East,Online,Delhi,Delhi
ORD102094,rowan Dutta,Male,sam90@hotmail.com,8297423915,Tandoori Chicken ,Food,Main,6,389.03,1167.09,2334.18,12-07-2023,18-08-2026,West,Card,Kolkata ,West Bengal
ORD101275,Taylor  Chaudhary,Female,sasha@gmail.com,9525709401,Veg Burger,Food,Burger,3,610.07,1830.21,1830.21,27-06-2023,16-08-2026,South,Cash,Pune,Maharashtra 
ORD104275,ALEX Gupta,Male,Not Found,6245158490,Garlic Bread,Food,Sides,5,965.23,4826.15,4826.15,11-09-2024,22-03-2024,North,Online,Pune,Maharashtra
ORD104954,Harper  Dutta,Non-Binary,quinngmailcom,+91 8014221596,Veg Burger,Food,Burger,3,726.12,1452.24,2178.36,15-09-2023,30-01-2024,West,Cash,Hyderabad ,Telangana
ORD104587,jamie Shah,Male,rowan.x@example.com,-4729103774,Pepperoni Pizza,Food,Pizza,3,783.69,2351.07,2351.07,22-01-2025,08-10-2024,North,Cash,Pune ,Maharashtra
ORD100951,Morgan rao,Female,Not Found,7849122792,Paneer Wrap ,Food,Wrap,4,728.67,2186.01,2914.68,13-02-2024,10-10-2197,North,UPI,Jaipur ,Rajasthan
ORD101699,sasha Singh,Female,charlie.com,7689723209 ext 490,Orange Juice,Beverages,Juice,5,164.38,493.14,821.9,26-03-2022,01-07-2026,West,Online,Ahmedabad,Gujarat
ORD103202,DREW Kulkarni,Unknown,casey@.com,+91 9693880214,Chocolate Cake,Desert,Cake,4,771.48,3085.92,3085.92, null,14-07-2023,East,Online,Lucknow,Uttar Pradesh
ORD100962,QUINN Bose,Male,casey.x@mailinator.com,8814679028 ext 71,Espresso ,Beverages,Coffee,4,1026.18,1026.18,4104.72,22-07-2025,10-10-2025,North,Cash,Lucknow,Uttar Pradesh 
ORD102822,Charlie  Verma,Female,lee@gmail,-5357689293,Cheese Fries,Food,Sides,5,637,2548,3185,25-06-2024,22-08-2025,West,UPI,Mumbai,Maharashtra
ORD102758,Harper  Kulkarni,Female,jamie.@company.co,-6282315838,Pepperoni Pizza,Food,Pizza,5,925.06,4625.3,4625.3,20-12-2024,21-06-2025,Centar,Online,Delhi,Delhi
ORD100225,sam Patel,Non-Binary,robin@gmail,7394040141,Chicken Burger,Food,Burger,6,1012.4,2024.8,6074.4,23-09-2023,25-01-2026,East,UPI,Mumbai,Maharashtra
ORD101981,SASHA Verma,Female,Not Found,+91 7156184315,Veg Burger ,Food,Burger,4,951.44,1902.88,3805.76,02-07-2024,25-03-2025,North,Online,Bengaluru,Karnataka
ORD103486,Cameron  Gupta,Male,kai39@example.com,-6670477496,Butter Naan,Food,Bread,2,389.06,778.12,778.12,07-11-2024,05-06-2272,West,Cash,Delhi,Delhi
ORD101680,Quinn  Kulkarni,Female,alex.x@company.co,75537,Pepperoni Pizza,Food,Pizza,5,377.38,1132.14,1886.9,02-11-2025,20-01-2025,North,Online,Hyderabad,Telangana 
ORD102984,ROWAN Joshi,Male,quinn.12@mailinator.com,-8152161448,Butter Naan,Food,Bread,6,553.89,3323.34,3323.34, null,04-05-2024,Centar,Cash,Bengaluru ,Karnataka 
ORD103731,Skyler sharma,Female,parker.@company.co,66966,Mango Smoothie,Beverages,Smoothie,6,598.12,2990.6,3588.72,19-03-2026,22-02-2026,Centar,Online,Nagpur,Maharashtra
ORD103423,Charlie Nair,Non-Binary,harper.12@example.com,80086,Veg Burger,Food,Burger,1,1149.21,5746.05,1149.21,26-06-2025,04-09-2025,North,Online,Kolkata,West Bengal
ORD101712,CASEY Sharma,Male,casey.12@company.co,-9272659527,Margherita Pizza,Food,Pizza,1,403.92,1211.76,403.92,28-03-2024,03-06-2024,East,Online,Bengaluru,Karnataka 
ORD103924,Casey  Kapoor,Non-Binary,casey.x@hotmail.com,+91 8947630788,Coke 500Ml,Beverages,Soft Drink,4,1121,3363,4484,17-01-2027,06-09-2023,West,Online,Ahmedabad,Gujarat
ORD103089,Lee Iyer,Female,casey.@gmail.com,7065432407 ext 893,Coke 500Ml,Beverages,Soft Drink,3,1060.52,1060.52,3181.56,05-10-2026,24-06-2027,West,Cash,Ja1Pur,Rajasthan
ORD104626,Jamie desai,Female,parker@gmail.com,-1340539369,Margherita Pizza,Food,Pizza,1,385.17,770.34,385.17,18-05-2025,18-09-2022,West,Cash,Chennai,Tamil Nadu
ORD102590,robin Sharma,Male,riley@.com,7242655074,Pepperoni Pizza,Food,Pizza,3,848.75,5092.5,2546.25,21-03-2026,29-03-2025,South,Cash,Pune ,Maharashtra
ORD100139,devin Shah Jr,Male,taylor.x@example.com,-4883179477,Margherita Pizza,Food,Pizza,5,1037.86,4151.44,5189.3,15-01-2025,23-07-2025,South,UPI,Jaipur,Rajasthan
ORD103088,KAI Agarwal,Non-Binary,avery.12@mailinator.com,7009191304 ext 836,Latte ,Beverages,Coffee,1,1115.81,2231.62,1115.81,17-01-2023,18-11-2025,South,Online,Mumbai,Maharashtra
ORD104488,Alex Gupta,Male,sasha.com,Not Found,Chocolate Cake,Desert,Cake,2,897.12,2691.36,1794.24,14-03-2024,03-10-2024,North,Cash,Lucknow ,Uttar Pradesh
ORD100147,Quinn  Iyer,Male,jordan.12@hotmail.com,8239126570,Tandoori Chicken ,Food,Main,3,1068.45,4273.8,3205.35, null,31-05-2026,South,Cash,Nagpur,Maharashtra
ORD102387,parker Patel,Female,riley13@hotmail.com,+91 9205776178,Paneer Wrap ,Food,Wrap,3,815.4,815.4,2446.2,02-06-2027,13-11-2025,Centar,Online,Mumbai,Maharashtra
ORD100191,Harper gupta,Female,jordan.@hotmail.com,6018001429,Tandoori Chicken,Food,Main,5,275.06,1375.3,1375.3,15-03-2026,null,North,Online,Kolkata,West Bengal
ORD100194,Casey  Desai,Non-Binary,jordan.@mailinator.com,84281,Paneer Wrap ,Food,Wrap,2,174.19,174.19,348.38,14-05-2025,27-01-2025,North,Online,Mumbai,Maharashtra
ORD101453,Casey  Verma,Female,taylor.x@gmail.com,7244465016,Pepperoni Pizza,Food,Pizza,3,256.62,1539.72,769.86,23-04-2023,20-11-2024,South,Cash,Mumba1,Maharashtra
ORD104527,Casey  Singh,Non-Binary,morgan.@hotmail.com,8327041319,Latte,Beverages,Coffee,3,923,5538,2769,29-10-2025,19-03-2025,Centar,UPI,Delh1,Delhi
ORD100800,Parker shah Jr,Female,jordan.12@yahoo.com,9663167710,Margherita Pizza,Food,Pizza,3,718.48,3592.4,2155.44,23-07-2025,26-10-2025,West,Online,Delhi,Delhi
ORD100659,Riley mehta,Female,alex83@gmail.com,9247482131,Mango Smoothie ,Beverages,Smoothie,4,170.88,512.64,683.52,02-09-2025,01-04-2025,East,Online,Chennai,Tamil Nadu
ORD103473,Taylor patel,Non-Binary,kris.@example.com,96553,Latte,Beverages,Coffee,1,673.4,673.4,673.4,05-07-2022,06-09-2024,Centar,Online,Delh1,Delhi
ORD104443,Avery  Patel,Female,skyler.12@hotmail.com,6054340558 ext 870,Paneer Wrap,Food,Wrap,4,891.2,1782.4,3564.8,01-03-2024,null,North,Cash,Ahmedabad ,Gujarat
ORD102519,SASHA Nair,Female,harper.12@gmail.com,78012,Tandoori Chicken,Food,Main,5,175.16,525.48,875.8,02-08-2026,07-01-2023,South,Card,Bengaluru,Karnataka
ORD100741,JORDAN Singh,Male,morgan.x@yahoo.com,8870409256,Paneer Wrap,Food,Wrap,2,821.33,3285.32,1642.66,11-02-2026,26-06-2026,Centar,Online,Mumbai,Maharashtra
ORD100458,RILEY Singh,Female,alex17@gmail.com,(823) 5534410,Chocolate Cake,Desert,Cake,2,340.76,340.76,681.52,20-11-2024,03-09-2023,East,Online,Ahmedabad ,Gujarat
ORD100587,jordan Iyer,Female,quinn@example.com,8869031302,Margherita Pizza,Food,Pizza,2,1012.43,1012.43,2024.86,26-08-2022,11-10-2270,North,Cash,Bengaluru,Karnataka 
ORD102947,jordan Desai,Female,jamie.x@hotmail.com,9994328266,Chicken Burger ,Food,Burger,3,498.15,1992.6,1494.45,26-05-2025,22-02-2026,North,Cash,Kolkata,West Bengal
ORD104095,TAYLOR Joshi,Non-Binary,parker@hotmail.com,+91 8279432606,Mango Smoothie,Beverages,Smoothie,6,1002.98,6017.88,6017.88,24-03-2023,12-08-2024,East,Online,Chennai,Tamil Nadu
ORD103326,MORGAN Singh,Male,jessegmailcom,-8692566289,Coke 500Ml,Beverages,Soft Drink,5,225.77,1128.85,1128.85,12-01-2024,02-02-2026,South,UPI,Chennai,Tamil Nadu
ORD101628,Jordan rao,Unknown,jordan@yahoo.com,9723200692,Paneer Wrap ,Food,Wrap,5,286.95,1721.7,1434.75,01-02-2024,24-03-2024,South,Online,Delhi,Delhi
ORD104168,Alex Rao,Male,casey.x@company.co,7881601286,Cheese Fries,Food,Sides,3,991.8,991.8,2975.4,03-02-2024,28-03-2023,East,Online,Chennai,Tamil Nadu
ORD101930,Kris nath,Male,kris.x@mailinator.com,+91 6716166380,Garlic Bread,Food,Sides,3,122.71,245.42,368.13,22-12-2022,13-03-2025,North,Online,Hyderabad,Telangana
ORD100059,Skyler  Singh,Male,jesse.@outlook.com,82271,Margherita Pizza ,Food,Pizza,1,176.52,176.52,176.52, null,26-11-2023,East,Online,Mumbai ,Maharashtra
ORD103269,Harper Chaudhary,Female,sasha.@yahoo.com,7899277082,Latte,Beverages,Coffee,2,296.49,1778.94,592.98,17-07-2024,null,South,Online,Chennai,Tamil Nadu
ORD104033,morgan Dutta,Female,quinn.x@mailinator.com,Not Found,Orange Juice ,Beverages,Juice,6,687.21,687.21,4123.26,27-04-2026,29-10-2024,South,Online,Delhi,Delhi
ORD103298,ALEX Kapoor,Female,kai.@example.com,-7753650288,Coke 500Ml ,Beverages,Soft Drink,4,809.17,4045.85,3236.68,31-10-2023,30-09-2023,Centar,Online,Kolkata,West Bengal
ORD104670,quinn Chaudhary,Female,skyler.12@example.com,6573431012,Latte,Beverages,Coffee,2,487.73,2438.65,975.46,10-05-2025,08-03-2025,South,Cash,Kolkata,West Bengal
ORD103754,JAMIE Dutta,Female,skyler@outlook.com,6947623359,Chicken Burger,Food,Burger,3,624.18,624.18,1872.54,26-04-2023,03-09-2273,North,Cash,Nagpur,Maharashtra
ORD101024,parker Dutta,Female,angel.x@yahoo.com,8753680322 ext 431,Paneer Wrap,Food,Wrap,4,885.42,5312.52,3541.68,15-03-2025,17-05-2026,Centar,Online,Chennai,Tamil Nadu
ORD100457,jesse Verma,Male,jordan.x@outlook.com,65111,Coke 500Ml,Beverages,Soft Drink,1,256.31,256.31,256.31,22-06-2025,01-02-2024,East,Cash,Lucknow,Uttar Pradesh
ORD103925,Jordan Kapoor,Female,rowan.12@gmail.com,-7987103495,Pepperoni Pizza,Food,Pizza,5,827.29,3309.16,4136.45,01-04-2023,01-05-2023,East,UPI,Delhi ,Delhi 
ORD101503,Casey sharma,Non-Binary,jesse.12@hotmail.com,8070787268,Veg Burger,Food,Burger,1,1099.46,2198.92,1099.46,16-07-2025,18-09-2022,West,Online,Pune,Maharashtra
ORD104556,KRIS Sharma,Male,alex.@gmail.com,-5916704917,Margherita Pizza,Food,Pizza,6,418.4,1673.6,2510.4,30-08-2022,22-03-2025,West,Online,Mumbai ,Maharashtra 
ORD102696,Jesse iyer,Female,devin@.com,7554210789,Margherita Pizza,Food,Pizza,6,1030.66,4122.64,6183.96,31-10-2026,30-12-2025,East,Cash,Pune,Maharashtra
ORD102931,sasha Iyer,Male,lee.12@gmail.com,8432835786,Cheese Fries,Food,Sides,5,884.35,884.35,4421.75,30-09-2026,22-09-2023,West,Cash,Hyderabad,Telangana 
ORD100790,Quinn  Kapoor,Unknown,drew73@example.com,9454786876 ext 593,Veg Burger ,Food,Burger,3,1115.46,2230.92,3346.38,17-12-2023,15-04-2023,North,Online,Kolkata ,West Bengal 
ORD102551,KAI Kulkarni,Female,jordan.12@mailinator.com,8653241196,Pepperoni Pizza ,Food,Pizza,1,421.67,2530.02,421.67,16-06-2025,27-07-2027,Centar,Cash,Lucknow,Uttar Pradesh
ORD102629,Skyler  Verma,Female,skyler.12@gmail.com,+91 8963160076,Orange Juice,Beverages,Juice,2,783.48,4700.88,1566.96,03-03-2025,14-10-2024,Centar,Online,Delhi,Delhi
ORD103101,skyler Nair,Male,robin.12@hotmail.com,66122,Latte,Beverages,Coffee,3,166.98,500.94,500.94,21-03-2027,31-12-2024,West,Online,Nagpur,Maharashtra
ORD101441,angel Bose,Unknown,avery@company.co,+91 6368109034,Paneer Wrap,Food,Wrap,4,110.83,443.32,443.32,25-06-2024,19-09-2026,East,Online,Lucknow,Uttar Pradesh
ORD104994,JORDAN Shah,Male,harper.x@example.com,+91 7062989026,Coke 500Ml ,Beverages,Soft Drink,1,1007.72,1007.72,1007.72,28-11-2021,null,East,Online,Pune,Maharashtra
ORD102528,ROWAN Khan,Female,sam.x@gmail.com,-6004882562,Margherita Pizza,Food,Pizza,1,366.75,1467,366.75,23-03-2026,12-07-2027,East,Online,Chennai,Tamil Nadu
ORD100721,Jesse  Kulkarni Jr,Female,sam36@gmail.com,63314,Espresso ,Beverages,Coffee,4,933.56,4667.8,3734.24,04-04-2023,01-10-2026,Centar,Cash,Bengaluru,Karnataka 
ORD104922,Alex joshi Jr,Female,taylor.@yahoo.com,66046,Butter Naan,Food,Bread,6,1169.47,1169.47,7016.82,07-01-2024,30-07-2024,South,Cash,Nagpur,Maharashtra 
ORD102936,devin Desai,Male,Not Found,9497202106 ext 79,Cheese Fries,Food,Sides,5,167.23,836.15,836.15,31-08-2027,14-11-2025,West,Cash,Chenna1,Tamil Nadu
ORD100684,Lee  Shah,Unknown,skyler.@mailinator.com,8384017019,Veg Burger,Food,Burger,6,1139.57,4558.28,6837.42,25-10-2024,null,North,Online,Jaipur ,Rajasthan
ORD100310,DREW Singh,Female,skyler87@outlook.com,96306,Paneer Wrap,Food,Wrap,1,760.17,4561.02,760.17,08-09-2023,06-04-2025,Centar,Online,Delhi,Delhi
ORD101795,Jordan singh,Unknown,taylor.12@example.com,-7716908253,Chicken Burger,Food,Burger,2,367.36,1836.8,734.72,26-03-2025,02-07-2187,Centar,Online,Nagpur ,Maharashtra
ORD104907,SKYLER Chaudhary,Male,casey.@outlook.com,77307,Pepperoni Pizza,Food,Pizza,1,95.47,190.94,95.47,27-07-2022,15-06-2023,North,Cash,Bengaluru,Karnataka
ORD100625,ROBIN Verma,Male,kai59@yahoo.com,-6001619138,Tandoori Chicken ,Food,Main,6,168.08,672.32,1008.48,16-12-2025,30-12-2023,North,Cash,Lucknow,Uttar Pradesh
ORD100245,Avery nair,Male,jesse.x@mailinator.com,8945427725,Veg Burger,Food,Burger,1,230.64,691.92,230.64, null,null,North,Online,Delhi,Delhi
ORD102348,HARPER Patel,Male,riley.@hotmail.com,-8531710972,Mango Smoothie,Beverages,Smoothie,5,407.25,1629,2036.25,20-02-2024,05-04-2023,East,Online,Ahmedabad ,Gujarat
